year,month,Cst_Cnt,Btl_Cnt,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,year_month,Series ID_x,CPI,Series ID_y,PPI
2004.0,11.0,30683.90909090909,767115.7272727273,1.0,17.11287878787878,33.17895454545453,5.672363636363636,24.08508620689655,102.82,247.37017999999992,17.0,3.363636363636364,2.015151515151515,,3.0,,,8.916666666666666,9.0,8.916666666666666,0.8305172413793104,9.0,0.2270689655172415,9.0,0.2932758620689654,9.0,1.3551724137931036,9.0,0.0162068965517241,9.0,0.279310344827586,9.0,,9.0,4.197272727272727,1.0909090909090908,9.0,3.835454545454546,1.3636363636363635,9.0,0.08,2.0,9.0,3.9954545454545456,1.2727272727272727,9.0,0.938181818181818,1.0,17.11287878787878,17.11287878787878,33.17895454545453,24.08181818181817,381.84393939393954,0.0038636363636363,5.672363636363636,102.80925925925924,1.3551724137931036,0.2932758620689654,0.279310344827586,0.0162068965517241,,0.8305172413793104,0.2270689655172415,1.0,217.0,,,,,,,2004/11,CUUR0000SEFG,196.5,PCU3117103117105,120.7
2005.0,1.0,30756.533333333333,769044.1666666666,1.0,14.717,32.773566666666675,5.83230769230769,24.31573333333333,100.73076923076924,254.25353461538447,14.7,3.0,2.0,,3.0,6.0,,9.0,,9.0,0.9786206896551723,9.0,0.3458620689655172,9.0,0.4113793103448276,9.0,4.49655172413793,9.0,0.0768965517241379,9.0,1.186206896551724,9.0,,9.0,9.734,1.2,9.0,10.14,1.0,9.0,0.112,2.0,9.0,9.94,1.0,9.0,0.86,1.0,14.717,14.717,32.773566666666675,24.31573333333333,360.0066666666668,0.0035,5.83230769230769,100.73076923076924,4.49655172413793,0.4113793103448276,1.186206896551724,0.0768965517241379,,0.9786206896551723,0.3458620689655172,1.0,14.7,,,,,,,2005/01,CUUR0000SEFG,199.4,PCU3117103117105,119.2
2005.0,4.0,30834.57575757576,771119.0,1.0,14.935393939393943,33.2640303030303,6.545312500000001,24.640272727272727,113.82187499999996,285.28490625000006,14.333333333333334,3.0,2.0303030303030303,,3.0,6.0,,9.0,,9.0,2.1521875,9.0,0.4590625,9.0,0.3509677419354838,9.0,2.225806451612903,9.0,0.0325806451612903,9.0,1.2967741935483874,9.0,,9.0,28.83333333333333,1.0,9.0,29.633333333333336,1.0,9.0,0.49,2.0,9.0,29.23333333333333,1.0,9.0,0.92,1.0,14.935393939393943,14.935151515151516,33.2640303030303,24.640272727272727,329.0545454545454,0.0033030303030303,6.545312500000001,113.82187499999996,2.225806451612903,0.3509677419354838,1.2967741935483874,0.0325806451612903,,2.1521875,0.4590625,1.0,14.333333333333334,,,,,,,2005/04,CUUR0000SEFG,199.4,PCU3117103117105,116.5
2005.0,7.0,30912.70588235294,773244.6470588235,1.0,17.27470588235294,33.46191176470588,6.59030303030303,24.271636363636368,120.03333333333336,287.3509515151516,15.558823529411764,3.088235294117647,2.0,,3.0,6.0,,9.0,9.0,9.0,3.758787878787878,9.0,0.5263636363636363,9.0,0.2651515151515151,9.0,3.306060606060606,9.0,0.0387878787878788,9.0,0.7363636363636363,9.0,,9.0,30.7,1.0,9.0,30.71666666666667,1.0,9.0,0.5583333333333335,1.6666666666666667,9.0,30.71666666666667,1.0,9.0,0.98,1.0,17.27470588235294,17.27470588235294,33.46191176470588,24.271636363636368,365.7029411764706,0.0036764705882352,6.59030303030303,120.03333333333336,3.306060606060606,0.2651515151515151,0.7363636363636363,0.0387878787878788,,3.758787878787878,0.5263636363636363,1.0,15.558823529411764,,,,,,,2005/07,CUUR0000SEFG,199.7,PCU3117103117105,116.5
2005.0,11.0,30966.0,774695.0,1.0,16.303333333333335,33.248666666666665,6.02,24.33033333333333,107.15,262.43185,19.33333333333333,3.333333333333333,2.0,,3.0,,,9.0,,9.0,2.02,,0.25,,0.2633333333333333,,2.866666666666667,,0.0066666666666666,,0.0,,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,16.303333333333335,16.303333333333335,33.248666666666665,24.33033333333333,358.56666666666666,0.0036666666666666,6.02,107.15,2.866666666666667,0.2633333333333333,0.0,0.0066666666666666,,2.02,0.25,1.0,19.33333333333333,,,,,,,2005/11,CUUR0000SEFG,204.1,PCU3117103117105,117.6
2006.0,2.0,31044.0,776782.0,1.0,14.723333333333334,33.177,5.95,24.618666666666662,102.8,259.33973333333336,21.666666666666668,3.0,2.0,,3.0,,,,,,1.1733333333333331,,0.0566666666666666,,0.4033333333333333,,3.1333333333333333,,0.0366666666666666,,1.3,,,9.0,1.7,1.0,9.0,1.7,1.0,9.0,0.07,2.0,9.0,1.7,1.0,9.0,0.94,1.0,14.723333333333334,14.723333333333334,33.177,24.618666666666662,331.1,0.0033333333333333,5.95,102.8,3.1333333333333333,0.4033333333333333,1.3,0.0366666666666666,,1.1733333333333331,0.0566666666666666,1.0,21.666666666666668,,,,,,,2006/02,CUUR0000SEFG,206.1,PCU3117103117105,117.2
2006.0,4.0,31129.63157894737,779135.1052631579,1.0,14.607894736842104,33.25227777777778,6.092857142857143,24.652428571428576,105.21428571428572,265.5577785714286,19.42105263157895,3.789473684210526,2.0,,3.0,9.0,,9.0,9.0,9.0,0.9478571428571428,9.0,0.1335714285714286,9.0,0.3028571428571429,9.0,2.607142857142857,9.0,0.0185714285714285,9.0,0.3642857142857143,9.0,,9.0,4.9,1.0,9.0,4.9,1.0,9.0,0.105,2.0,9.0,4.9,1.0,9.0,,1.0,14.607894736842104,14.607894736842104,33.25227777777778,24.699444444444445,322.9277777777777,0.0031052631578947,6.092857142857143,105.21428571428572,2.607142857142857,0.3028571428571429,0.3642857142857143,0.0185714285714285,,0.9478571428571428,0.1335714285714286,1.0,219.42105263157896,,,,,,,2006/04,CUUR0000SEFG,206.4,PCU3117103117105,117.5
2006.0,7.0,31202.88571428572,781101.5142857142,1.0,18.74285714285714,33.43220588235294,5.830645161290323,23.8523870967742,109.37741935483874,254.3287677419355,16.97142857142857,3.342857142857143,2.0,,3.0,7.5,,9.0,9.0,9.0,1.4567741935483869,9.0,0.1754838709677419,9.0,0.2332258064516129,9.0,3.167741935483871,9.0,0.0164516129032258,9.0,0.4419354838709676,9.0,,9.0,33.987500000000004,1.0,9.0,35.912499999999994,1.0,9.0,0.4374999999999999,2.0,9.0,34.962500000000006,1.0,9.0,,1.0,18.74285714285714,18.74285714285714,33.43220588235294,23.855588235294118,403.4088235294118,0.0040857142857142,5.830645161290323,109.37741935483874,3.167741935483871,0.2332258064516129,0.4419354838709676,0.0164516129032258,,1.4567741935483869,0.1754838709677419,1.0,216.97142857142856,,,,,,,2006/07,CUUR0000SEFG,208.7,PCU3117103117105,123.4
2006.0,10.0,31277.172413793105,783187.9310344828,1.0,17.93689655172414,33.43744827586207,5.739615384615385,24.103346153846157,105.79230769230767,250.29798076923075,13.79310344827586,3.310344827586207,2.0,,3.0,,,9.0,9.0,9.0,1.4242307692307692,9.0,0.1957692307692307,9.0,0.264,9.0,2.26,9.0,0.0112,9.0,0.084,9.0,,9.0,12.875,1.0,9.0,11.5,1.0,9.0,0.1625,2.0,9.0,12.175,1.0,9.0,,1.0,17.93689655172414,17.93689655172414,33.43744827586207,24.084137931034487,381.60689655172416,0.0038965517241379,5.739615384615385,105.79230769230767,2.26,0.264,0.084,0.0112,,1.4242307692307692,0.1957692307692307,1.0,213.79310344827587,,,,,,,2006/10,CUUR0000SEFG,213.7,PCU3117103117105,125.1
2007.0,1.0,31358.0625,785329.8125,1.0,13.91875,33.4811875,5.95875,25.027125,101.5,259.61966875,16.8125,3.0,2.0,,3.0,,,,,,1.4593333333333336,9.0,0.3493333333333334,9.0,0.380625,,2.4187500000000006,,0.073125,,1.10625,,,9.0,4.98,1.0,9.0,5.1,1.0,9.0,0.066,2.0,9.0,5.0600000000000005,1.0,9.0,,1.0,13.91875,13.91875,33.4811875,25.023125,292.21250000000003,0.0029375,5.95875,101.5,2.4187500000000006,0.380625,1.10625,0.073125,,1.4593333333333336,0.3493333333333334,1.0,216.8125,,,,,,,2007/01,CUUR0000SEFG,214.642,PCU3117103117105,127.1
2007.0,4.0,31437.875,787486.125,1.0,13.72125,33.46825,6.1425,25.053875,104.225,267.6197,13.875,3.0,2.0,,3.0,6.0,,6.0,,,0.8683333333333335,9.0,0.24,9.0,0.394,9.0,6.314285714285715,9.0,0.0885714285714285,9.0,2.8000000000000003,9.0,,9.0,10.1,1.0,9.0,10.1,1.0,9.0,0.08,2.0,9.0,10.1,1.0,9.0,,1.0,13.72125,13.72125,33.46825,25.04875,289.6375,0.0028749999999999,6.1425,104.225,6.314285714285715,0.394,2.8000000000000003,0.0885714285714285,,0.8683333333333335,0.24,1.0,213.875,,,,,,,2007/04,CUUR0000SEFG,218.301,PCU3117103117105,125.7
2007.0,7.0,31514.166666666668,789558.9583333334,1.0,17.493750000000006,33.5328695652174,5.857272727272728,24.25727272727273,107.2181818181818,255.38831363636365,17.958333333333332,3.25,2.0,,3.0,9.0,,9.0,9.0,9.0,0.5854545454545456,9.0,0.1163636363636362,9.0,0.3281818181818182,9.0,2.009090909090909,9.0,0.0431818181818181,9.0,1.040909090909091,9.0,,9.0,24.8,1.0,9.0,23.4,1.0,9.0,0.25,2.0,9.0,24.1,1.0,9.0,,1.0,17.493750000000006,17.493750000000006,33.52913043478261,24.24739130434783,366.0,0.00375,5.857272727272728,107.2181818181818,2.009090909090909,0.3281818181818182,1.040909090909091,0.0431818181818181,,0.5854545454545456,0.1163636363636362,1.0,217.95833333333331,,,,,,,2007/07,CUUR0000SEFG,219.28,PCU3117103117105,126.9
2007.0,11.0,31587.625,791554.125,1.0,16.430416666666673,33.46379166666666,5.782173913043478,24.46220833333333,103.54782608695652,252.0603,17.458333333333332,3.0,2.0,,3.0,,,9.0,,9.0,0.8026086956521741,9.0,0.2430434782608696,9.0,0.3208695652173913,9.0,1.8869565217391304,9.0,0.0447826086956521,9.0,0.6956521739130435,9.0,,9.0,15.725,1.0,9.0,15.125,1.0,9.0,0.1325,2.0,9.0,15.425,1.0,9.0,,1.0,16.430416666666673,16.430416666666673,33.458749999999995,24.45875000000001,346.0041666666666,0.0034166666666666,5.782173913043478,103.54782608695652,1.8869565217391304,0.3208695652173913,0.6956521739130435,0.0447826086956521,,0.8026086956521741,0.2430434782608696,1.0,217.45833333333331,,,,,,,2007/11,CUUR0000SEFG,221.275,PCU3117103117105,125.3
2008.0,1.0,31660.470588235294,793531.8823529412,1.0,13.421176470588234,33.38294117647059,6.07235294117647,25.05205882352941,102.3235294117647,264.5632647058824,15.529411764705882,3.0,2.0588235294117645,,3.0,6.0,,,,,1.6864705882352944,,0.4311764705882352,,0.5247058823529412,,4.923529411764706,,0.1117647058823529,,3.170588235294117,,0.190625,9.0,11.294,1.2,9.0,8.366000000000001,1.2,9.0,0.076,2.0,9.0,9.84,1.2,9.0,,1.0,13.421176470588234,13.421176470588234,33.38294117647059,25.05205882352941,289.82941176470587,0.003,6.07235294117647,102.3235294117647,4.923529411764706,0.5247058823529412,3.170588235294117,0.1117647058823529,0.190625,1.6864705882352944,0.4311764705882352,1.0,215.52941176470588,,,,,,,2008/01,CUUR0000SEFG,223.529,PCU3117103117105,125.4
2008.0,4.0,31743.714285714286,795789.2857142857,1.0,13.384285714285715,33.51485714285714,6.1485714285714295,25.15421428571429,103.88571428571429,267.8650214285714,16.142857142857142,3.0,2.0,,3.0,,,,,,2.435714285714286,,0.3228571428571429,,0.6092857142857143,,7.078571428571428,,0.0983333333333333,9.0,5.007142857142858,,0.29,9.0,11.1,1.0,9.0,11.05,1.0,9.0,0.125,2.0,9.0,11.1,1.0,9.0,,1.0,13.384285714285715,13.384285714285715,33.51485714285714,25.15421428571429,280.1428571428572,0.0027857142857142,6.1485714285714295,103.88571428571429,7.078571428571428,0.6092857142857143,5.007142857142858,0.0983333333333333,0.29,2.435714285714286,0.3228571428571429,1.0,216.14285714285717,,,,,,,2008/04,CUUR0000SEFG,228.053,PCU3117103117105,125.6
2008.0,8.0,31822.75,798092.5357142857,1.0,19.416785714285712,33.48310714285715,5.754090909090909,23.807999999999996,108.72727272727276,251.0018227272728,17.107142857142858,3.642857142857143,2.0,,3.0,,,9.0,9.0,9.0,0.5868181818181818,9.0,0.109090909090909,9.0,0.2760869565217391,9.0,2.904347826086956,9.0,0.0047826086956521,9.0,0.0478260869565217,9.0,0.1465217391304348,9.0,22.55,1.0,9.0,23.83333333333333,1.0,9.0,0.3866666666666665,2.0,9.0,23.200000000000003,1.0,9.0,,1.0,19.416785714285712,19.416785714285712,33.48310714285715,23.748892857142856,414.0499999999999,0.0041428571428571,5.754090909090909,108.72727272727276,2.904347826086956,0.2760869565217391,0.0478260869565217,0.0047826086956521,0.1465217391304348,0.5868181818181818,0.109090909090909,1.0,217.1071428571429,1994.0,1993.68,2240.49,2239.51,,,2008/08,CUUR0000SEFG,236.81,PCU3117103117105,134.4
2008.0,10.0,31878.444444444445,799604.6666666666,1.0,17.306666666666665,33.398944444444446,5.798333333333335,24.20911111111111,105.61111111111111,252.8310222222222,16.61111111111111,3.0,2.0,,3.0,,,,,,0.5655555555555555,,0.1605555555555555,,0.3049999999999999,,1.95,,0.0072222222222222,,0.1055555555555555,,0.0644444444444444,,56.35,1.0,9.0,54.3,1.0,9.0,0.43,2.0,9.0,55.35,1.0,9.0,,1.0,17.306666666666665,17.306666666666665,33.398944444444446,24.20911111111111,370.1388888888889,0.0037777777777777,5.798333333333335,105.61111111111111,1.95,0.3049999999999999,0.1055555555555555,0.0072222222222222,0.0644444444444444,0.5655555555555555,0.1605555555555555,1.0,216.61111111111111,,,,,,,2008/10,CUUR0000SEFG,239.933,PCU3117103117105,135.8
2009.0,1.0,31951.42857142857,801562.4761904762,1.0,13.954761904761906,33.328380952380954,6.305714285714286,24.90390476190476,107.37142857142857,274.7689047619047,18.19047619047619,3.0,2.0,,3.0,,,,,,1.1,,0.2576190476190475,,0.3804761904761904,,3.1380952380952385,,0.0314285714285714,,0.5714285714285714,,0.0452380952380952,,11.903000000000002,1.1,9.0,12.254,1.1,9.0,0.133,2.0,9.0,12.079000000000002,1.1,9.0,,1.0,13.954761904761906,13.954761904761906,33.328380952380954,24.90390476190476,303.92857142857144,0.003,6.305714285714286,107.37142857142857,3.1380952380952385,0.3804761904761904,0.5714285714285714,0.0314285714285714,0.0452380952380952,1.1,0.2576190476190475,1.0,218.1904761904762,2015.93,2012.295,2229.9500000000003,2229.1800000000003,,,2009/01,CUUR0000SEFG,241.085,PCU3117103117105,140.1
2009.0,3.0,32021.785714285717,803463.1428571428,1.0,13.975000000000003,33.30414285714286,6.409285714285714,24.881285714285717,109.16428571428573,279.2859357142857,16.071428571428573,3.0,2.0,,3.0,,,,,,1.2621428571428572,,0.3707142857142858,,0.3314285714285714,,2.164285714285714,,0.0114285714285714,,0.15,,0.1478571428571428,,15.55,1.0,9.0,17.349999999999998,1.0,9.0,0.095,2.0,9.0,16.45,1.0,9.0,,1.0,13.975000000000003,13.975000000000003,33.30414285714286,24.881285714285717,306.0785714285715,0.003,6.409285714285714,109.16428571428573,2.164285714285714,0.3314285714285714,0.15,0.0114285714285714,0.1478571428571428,1.2621428571428572,0.3707142857142858,1.0,216.07142857142856,1996.51,,2237.825,,,,2009/03,CUUR0000SEFG,239.12,PCU3117103117105,144.5
2009.0,7.0,32110.93181818182,805805.5454545454,1.0,17.281136363636364,33.37772727272726,6.09818181818182,24.17679545454545,111.04772727272726,265.9136181818182,17.295454545454547,3.0,2.0,,3.0,,,6.0,,,1.188409090909091,,0.3806818181818182,,0.3909302325581396,9.0,2.383720930232558,9.0,0.0381395348837209,9.0,1.3232558139534891,9.0,0.0630232558139534,9.0,20.55555555555556,1.0,9.0,20.38888888888889,1.0,9.0,0.4188888888888889,1.8888888888888888,9.0,20.46666666666667,1.0,9.0,,1.0,17.281136363636364,17.281136363636364,33.37772727272726,24.17679545454545,373.240909090909,0.0038181818181818,6.116136363636364,111.04772727272726,2.383720930232558,0.3909302325581396,1.3232558139534891,0.0381395348837209,0.0630232558139534,1.188409090909091,0.3806818181818182,1.0,217.29545454545453,1976.76,,2248.48,,,,2009/07,CUUR0000SEFG,243.952,PCU3117103117105,144.9
2009.0,11.0,32210.83333333333,808441.8333333334,1.0,17.555,33.459,5.721666666666667,24.198666666666668,104.75,249.49131666666665,15.833333333333334,3.0,2.0,,3.0,,,,,,0.5733333333333334,,0.1,,0.305,,1.6666666666666667,,0.0016666666666666,,0.05,,0.0766666666666666,,3.8,1.0,9.0,3.5,1.0,9.0,0.11,2.0,9.0,3.7,1.0,9.0,,1.0,17.555,17.555,33.459,24.198666666666668,371.11666666666673,0.004,5.721666666666667,104.75,1.6666666666666667,0.305,0.05,0.0016666666666666,0.0766666666666666,0.5733333333333334,0.1,1.0,215.83333333333331,1999.04,2006.01,2239.613333333333,2244.27,,,2009/11,CUUR0000SEFG,239.085,PCU3117103117105,145.7
2010.0,1.0,32265.83333333333,809956.1666666666,1.0,14.03,33.211666666666666,5.916666666666667,24.7935,100.8,257.8450833333333,16.833333333333332,3.0,2.0,,3.0,6.0,,,,,1.0766666666666664,,0.365,,0.4766666666666667,9.0,3.0,9.0,0.1366666666666667,9.0,0.8333333333333334,9.0,0.3233333333333333,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,14.03,14.03,33.211666666666666,24.7935,314.4833333333333,0.0029999999999999,5.916666666666667,100.8,3.0,0.4766666666666667,0.8333333333333334,0.1366666666666667,0.3233333333333333,1.0766666666666664,0.365,1.0,216.83333333333331,,,,,,,2010/01,CUUR0000SEFG,242.194,PCU3117103117105,146.0
2010.0,8.0,32448.941176470587,814194.8823529412,1.0,17.028823529411767,33.43082352941176,6.1376470588235295,24.29264705882353,111.28823529411764,267.606394117647,13.529411764705882,3.0,2.0,,3.0,6.0,,,,,1.724705882352941,,0.3199999999999999,,0.318235294117647,,2.3882352941176466,,0.0311764705882352,,0.6705882352941176,,0.0641176470588235,,62.73333333333333,1.0,9.0,70.1,1.0,9.0,0.4966666666666666,2.0,9.0,66.39999999999999,1.0,9.0,,1.0,17.028823529411767,17.028823529411767,33.43082352941176,24.29264705882353,362.1882352941177,0.0037647058823529,6.1376470588235295,111.28823529411764,2.3882352941176466,0.318235294117647,0.6705882352941176,0.0311764705882352,0.0641176470588235,1.724705882352941,0.3199999999999999,1.0,213.52941176470588,,,,,,,2010/08,CUUR0000SEFG,243.222,PCU3117103117105,150.0
2010.0,9.0,32486.0,815178.4,1.0,17.95,33.402,5.872000000000001,24.0606,108.34,256.08093999999994,17.6,3.0,2.0,,3.0,,,,,,0.398,,0.1599999999999999,,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,17.95,17.95,33.402,24.0606,384.2600000000001,0.004,5.872000000000001,108.34,,,,,,0.398,0.1599999999999999,1.0,217.6,,,,,,,2010/09,CUUR0000SEFG,244.47,PCU3117103117105,150.5
2010.0,11.0,32530.81818181818,816394.2727272727,1.0,17.232909090909093,33.392272727272726,5.68,24.21772727272727,103.36363636363636,247.6709090909091,13.909090909090908,3.0,2.090909090909091,,3.0,,,,,,1.5972727272727274,,0.4027272727272727,,0.2954545454545454,,1.8727272727272728,,0.0427272727272727,,0.7272727272727273,,0.1149999999999999,9.0,10.6,1.0,9.0,10.2,1.0,9.0,0.095,2.0,9.0,10.35,1.0,9.0,,1.0,17.232727272727274,17.232727272727274,33.392272727272726,24.21772727272727,369.3454545454546,0.0037272727272727,5.68,103.36363636363636,1.8727272727272728,0.2954545454545454,0.7272727272727273,0.0427272727272727,0.1149999999999999,1.5972727272727274,0.4027272727272727,1.0,213.9090909090909,,,,,,,2010/11,CUUR0000SEFG,249.137,PCU3117103117105,150.5
2011.0,1.0,32650.0,819589.0,1.0,13.935,33.164500000000004,5.94,24.783,101.05,258.86490000000003,12.0,3.0,2.0,,3.0,,,,,,1.6549999999999998,,0.455,,0.415,,3.65,,0.12,,1.05,,0.72,,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,13.935,13.935,33.164500000000004,24.783,315.45000000000005,0.003,5.94,101.05,3.65,0.415,1.05,0.12,0.72,1.6549999999999998,0.455,1.0,212.0,,,,,,,2011/01,CUUR0000SEFG,251.13,PCU3117103117105,150.8
2011.0,4.0,32690.25,820695.375,1.0,13.75875,33.307,6.005,24.92725,101.9125,261.6637125,15.75,3.0,2.0,,3.0,,,,,,1.0725,,0.17375,,0.6187500000000001,,6.3875,,0.07125,,4.3375,,0.265,,1.04,1.5,9.0,1.35,1.0,9.0,0.125,2.0,9.0,1.2000000000000002,1.0,9.0,,1.0,13.75875,13.75875,33.307,24.92725,301.75,0.0028749999999999,6.005,101.9125,6.3875,0.6187500000000001,4.3375,0.07125,0.265,1.0725,0.17375,1.0,215.75,,,2251.9,,,,2011/04,CUUR0000SEFG,256.495,PCU3117103117105,151.9
2011.0,8.0,32759.666666666668,822549.0,1.0,17.86,33.269666666666666,5.566666666666666,23.976333333333333,102.36666666666667,242.7847,22.0,3.0,2.0,,3.0,,,,,,0.2033333333333333,,0.0633333333333333,,0.26,,1.6666666666666667,,0.0,,0.0333333333333333,,0.0433333333333333,,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,17.86,17.86,33.269666666666666,23.976333333333333,392.3333333333333,0.004,5.566666666666666,102.36666666666667,1.6666666666666667,0.26,0.0333333333333333,0.0,0.0433333333333333,0.2033333333333333,0.0633333333333333,1.0,222.0,,,,,,,2011/08,CUUR0000SEFG,263.376,PCU3117103117105,156.1
2011.0,10.0,32831.333333333336,824450.3333333334,1.0,17.76,33.196,5.543333333333333,23.95,101.76666666666664,241.7748,21.0,3.0,2.0,,3.0,,,,,,0.1633333333333333,,0.04,,0.2766666666666666,,1.2666666666666666,,0.0,,0.1,,0.0233333333333333,,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,17.76,17.76,33.196,23.95,394.8333333333333,0.004,5.543333333333333,101.76666666666664,1.2666666666666666,0.2766666666666666,0.1,0.0,0.0233333333333333,0.1633333333333333,0.04,1.0,221.0,,,,,,,2011/10,CUUR0000SEFG,263.1,PCU3117103117105,159.6
2012.0,2.0,32916.642857142855,826632.0,1.0,13.927142857142856,33.36764285714286,6.092857142857143,24.938,103.72142857142858,265.4855857142857,16.571428571428573,3.0,2.0,,3.0,,,,,2.0,1.1450000000000002,,0.2635714285714286,,0.3914285714285714,,2.428571428571428,,0.0392857142857142,,0.7714285714285715,,0.1835714285714285,,19.225,1.0,9.0,18.65,1.0,9.0,0.0975,2.0,9.0,18.925,1.0,9.0,,1.0,13.927142857142856,13.927142857142856,33.36764285714286,24.938,300.6928571428572,0.003,6.092857142857143,103.72142857142858,2.428571428571428,0.3914285714285714,0.7714285714285715,0.0392857142857142,0.1835714285714285,1.1450000000000002,0.2635714285714286,1.0,216.57142857142856,2028.285,,2232.075,,,,2012/02,CUUR0000SEFG,262.899,PCU3117103117105,169.1
2012.0,3.0,32981.5,828350.5,1.0,12.84,33.519,6.205,25.269,103.3,270.28095,21.0,3.0,2.0,,3.0,,,,,,1.4449999999999998,,0.21,,0.5650000000000001,,7.300000000000001,,0.105,,4.6,,0.395,,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,12.84,12.84,33.519,25.269,269.2,0.0025,6.205,103.3,7.300000000000001,0.5650000000000001,4.6,0.105,0.395,1.4449999999999998,0.21,1.0,221.0,,,,,,,2012/03,CUUR0000SEFG,264.372,PCU3117103117105,168.9
2012.0,7.0,33050.0,830194.0,1.0,16.46,33.425,5.93,24.432,106.3,258.5177,21.0,3.0,2.0,,3.0,,,,,,0.52,,0.09,,0.38,,1.8,,0.05,,1.2,,0.21,,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,16.46,16.46,33.425,24.432,348.9,0.003,5.93,106.3,1.8,0.38,1.2,0.05,0.21,0.52,0.09,1.0,221.0,,,,,,,2012/07,CUUR0000SEFG,268.78,PCU3117103117105,171.0
2013.0,1.0,33213.833333333336,834338.5,1.0,13.7025,33.401,5.9992,25.0089,101.168,261.36956,17.833333333333332,3.5,2.0,,3.0,6.0,,9.0,6.0,9.0,1.3998000000000002,9.0,0.3606,9.0,0.48,9.0,3.944,9.0,0.068,9.0,1.8,9.0,0.31,9.0,48.4855,,9.0,49.0265,,9.0,0.2025,,9.0,48.756,,9.0,0.93,1.1666666666666667,13.703333333333331,13.701666666666666,33.401,25.009,293.9833333333333,0.0033333333333333,6.002,101.18,3.96,0.48,1.8,0.068,0.31,1.4,0.362,1.1666666666666667,17.833333333333332,2047.15,,2238.44,,,,2013/01,CUUR0000SEFG,267.671,PCU3117103117105,180.1
2013.0,4.0,33301.444444444445,836570.7777777778,1.0,13.729999999999997,33.48038888888889,6.0081428571428575,25.065235555555557,101.94285714285716,261.7605857142857,16.11111111111111,3.6666666666666665,2.0,,3.0,,,9.0,,9.0,1.86,9.0,0.4171428571428571,9.0,0.634,9.0,6.453999999999999,9.0,0.086,9.0,4.9,9.0,0.324,9.0,6.6,,9.0,6.89,,9.0,0.17,,9.0,6.745,,9.0,0.93,1.2222222222222223,13.73,13.72888888888889,33.48044444444444,25.06533333333333,288.6111111111111,0.0032222222222222,6.008571428571429,101.94285714285714,6.48,0.634,4.9,0.086,0.324,1.8585714285714288,0.4171428571428571,1.2222222222222223,16.11111111111111,,,,,,,2013/04,CUUR0000SEFG,274.095,PCU3117103117105,180.7
2013.0,7.0,33355.5,837989.5,1.0,14.1405,33.64605,5.67,25.10442,97.29,247.0243,22.0,3.0,2.0,,3.0,,,,,,3.522,,0.8069999999999999,,0.675,,5.885,,0.1154999999999999,,5.3500000000000005,,0.075,,52.348,,9.0,51.199,,9.0,0.428,,9.0,51.773,,9.0,0.93,1.0,14.14,14.14,33.646,25.1045,284.9,0.003,5.67,97.25,5.9,0.675,5.3500000000000005,0.1149999999999999,0.075,3.52,0.8099999999999999,1.0,22.0,2078.95,,2240.18,,,,2013/07,CUUR0000SEFG,273.497,PCU3117103117105,180.6
2013.0,11.0,33458.5,840603.75,1.0,17.63775,33.534275,5.6057500000000005,24.238245,102.8775,244.427925,15.0,3.0,2.0,,3.0,,,,,,0.221,,0.056,,0.3,,1.605,,0.0075,,0.125,,0.015,,3.871,,9.0,4.3635,,9.0,0.1195,,9.0,4.117,,9.0,0.93,1.0,17.6375,17.6375,33.53425,24.23825,367.375,0.004,5.6075,102.875,1.6,0.3,0.125,0.0075,0.015,0.22,0.0575,1.0,15.0,,,,,,,2013/11,CUUR0000SEFG,279.388,PCU3117103117105,181.4
