year,month,Cst_Cnt,Btl_Cnt,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1
1983,11,22492.5,552827.0416666666,0.0,19.620416666666667,33.4655,5.4366666666666665,23.689874999999997,104.44444444444444,237.20876666666663,,5.0,2.0,,3.0,,9.0,9.0,,9.0,0.12636363636363634,9.0,0.03454545454545455,9.0,0.2527272727272727,9.0,1.1272727272727272,9.0,0.002727272727272727,9.0,0.1,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,0.0,19.620416666666667,19.620416666666667,33.4655,23.686250000000005,419.625,0.0,5.4366666666666665,104.44444444444444,1.1272727272727272,0.2527272727272727,0.1,0.002727272727272727,,0.12636363636363634,0.03454545454545455,0.0,,,,,,,
1983,12,22513.0,553366.8235294118,0.0,16.81470588235294,33.43082352941176,5.6388235294117655,24.353882352941177,101.78823529411763,245.84242352941178,,7.0,2.0,,3.0,,9.0,,,,0.23882352941176474,,0.09411764705882354,,0.2535294117647059,,1.9352941176470588,,0.0011764705882352942,,0.3588235294117648,,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,0.0,16.81470588235294,16.81470588235294,33.43082352941176,24.34941176470588,356.29999999999995,0.0,5.6388235294117655,101.78823529411763,1.9352941176470588,0.2535294117647059,0.3588235294117648,0.0011764705882352942,,0.23882352941176474,0.09411764705882354,0.0,,,,,,,
1984,01,22629.228155339806,556579.5436893204,0.0,15.450359281437128,33.28215568862275,5.815151515151513,24.54122155688624,102.00909090909093,253.48464969696974,,5.58252427184466,2.0,9.0,3.0,9.0,9.0,9.0,9.0,9.0,0.33143564356435645,9.0,0.11618811881188117,9.0,0.34131428571428574,9.0,3.3542857142857136,9.0,0.011158536585365858,9.0,0.21028571428571438,9.0,,9.0,5.684358974358974,1.2820512820512822,9.0,5.213846153846154,1.2307692307692308,9.0,0.14820512820512818,2.0,9.0,5.457435897435898,1.2564102564102564,9.0,99.90000000000006,0.0,15.450359281437128,15.450359281437128,33.28215568862275,24.537125748503005,338.46347305389224,0.0,5.815151515151513,102.00909090909093,3.3542857142857136,0.34131428571428574,0.21028571428571438,0.011158536585365858,,0.33143564356435645,0.11618811881188117,0.0,,,,,,,
1984,02,22883.532,562731.024,0.0,14.834456521739128,33.282686813186814,5.94994535519126,24.677796703296675,103.11263736263743,259.3566450549451,,5.608,2.0,9.0,3.0,9.0,9.0,9.0,9.0,9.0,0.591572580645162,9.0,0.14495967741935492,9.0,0.3547441860465115,9.0,2.6528037383177563,9.0,0.008691588785046733,9.0,0.28883720930232604,9.0,,9.0,17.388030303030302,1.2272727272727273,9.0,16.17484375,1.21875,9.0,0.19878787878787887,2.0,9.0,16.847121212121213,1.2121212121212122,9.0,99.89999999999989,0.0,14.834456521739128,14.834780219780216,33.282686813186814,24.673351648351645,325.45659340659324,0.0,5.94994535519126,103.11263736263743,2.6528037383177563,0.3547441860465115,0.28883720930232604,0.008691588785046733,,0.591572580645162,0.14495967741935492,0.0,,,,,,,
1984,04,23245.25654450262,568547.387434555,0.0,14.827922077922079,33.44062745098037,5.898947368421053,24.787843137254903,102.34172185430462,257.0407125827816,,5.701570680628272,2.0,9.0,3.0,9.0,9.0,9.0,9.0,9.0,1.0576439790575922,,0.3518848167539266,,0.4776397515527951,9.0,3.971875,9.0,0.02602484472049689,9.0,2.0242236024844726,9.0,,9.0,20.9154054054054,1.135135135135135,9.0,20.649166666666666,1.1944444444444444,9.0,0.21567567567567567,2.0,9.0,20.752702702702706,1.135135135135135,9.0,91.54054054054055,0.0,14.827922077922079,14.822745098039217,33.44062745098037,24.783137254901973,314.9882352941176,0.0,5.898947368421053,102.34172185430462,3.971875,0.4776397515527951,2.0242236024844726,0.02602484472049689,,1.0576439790575922,0.3518848167539266,0.0,,,,,,,
1984,05,23389.0,572078.7529411765,0.0,13.956376811594206,33.31023188405798,6.08970588235294,24.865753623188407,103.77352941176468,265.37047205882357,,6.294117647058823,2.0,9.0,3.0,9.0,9.0,9.0,9.0,9.0,1.3938823529411761,,0.10023529411764703,,0.6246478873239432,9.0,6.722972972972974,9.0,0.08716216216216215,9.0,3.8108108108108114,9.0,,9.0,18.749999999999996,1.0,9.0,19.35625,1.0,9.0,0.21375,2.0,9.0,19.062500000000004,1.0,9.0,87.0,0.0,13.956376811594206,13.956376811594206,33.31023188405798,24.861304347826096,307.58840579710136,0.0,6.08970588235294,103.77352941176468,6.722972972972974,0.6246478873239432,3.8108108108108114,0.08716216216216215,,1.3938823529411761,0.10023529411764703,0.0,,,,,,,
1984,06,23493.064220183485,574709.1100917432,0.0,17.274831460674164,33.56133333333332,5.762,24.333370786516856,105.12386363636361,251.50180227272725,,5.605504587155964,2.0,9.0,3.0,9.0,9.0,9.0,9.0,9.0,0.24194444444444443,9.0,0.0974074074074074,9.0,0.373263157894737,9.0,2.7648936170212774,9.0,0.009578947368421053,9.0,0.24526315789473677,9.0,,9.0,4.669500000000001,1.3,9.0,4.9975000000000005,1.25,9.0,0.17200000000000001,2.0,9.0,4.826499999999999,1.3,9.0,95.0,0.0,17.274831460674164,17.274831460674164,33.56133333333332,24.328539325842705,358.27640449438206,0.0,5.762,105.12386363636361,2.7648936170212774,0.373263157894737,0.24526315789473677,0.009578947368421053,,0.24194444444444443,0.0974074074074074,0.0,,,,,,,
1984,07,23656.131067961163,578941.4660194175,0.0,18.093964497041416,33.43801704545453,5.722571428571427,24.035508875739644,105.7351190476191,249.58456369047633,,6.106796116504855,2.0,9.0,3.0,9.0,9.0,9.0,9.0,9.0,0.3207317073170733,9.0,0.08448780487804865,9.0,0.29209039548022586,9.0,2.3440677966101706,9.0,0.014180790960451972,9.0,0.29830508474576306,9.0,,9.0,7.471621621621622,1.162162162162162,9.0,8.455135135135134,1.162162162162162,9.0,0.1935135135135135,2.0,9.0,7.95945945945946,1.162162162162162,9.0,94.02702702702703,0.0,18.093964497041416,18.093964497041416,33.43801704545453,24.03100591715976,386.68343195266266,0.0,5.722571428571427,105.7351190476191,2.3440677966101706,0.29209039548022586,0.29830508474576306,0.014180790960451972,,0.3207317073170733,0.08448780487804865,0.0,,,,,,,
1984,10,23866.149484536083,584360.381443299,0.0,17.7956329113924,33.450865030674876,5.56949685534591,24.119873417721514,102.52597402597408,242.7160045454545,,6.051546391752577,2.0,9.0,3.0,9.0,,9.0,9.0,9.0,0.3333160621761657,9.0,0.10538860103626964,9.0,0.34237500000000004,9.0,2.6481250000000003,9.0,0.020374999999999994,9.0,0.7637499999999988,9.0,,9.0,6.242571428571428,1.5142857142857142,9.0,6.574571428571427,1.4,9.0,0.17057142857142857,2.0,9.0,6.4099999999999975,1.4285714285714286,9.0,93.97142857142858,0.0,17.7956329113924,17.7956329113924,33.450865030674876,24.11531645569622,378.63354430379735,0.0,5.56949685534591,102.52597402597408,2.6481250000000003,0.34237500000000004,0.7637499999999988,0.020374999999999994,,0.3333160621761657,0.10538860103626964,0.0,,,,,,,
1985,02,24002.36923076923,587860.6307692308,0.0,14.015384615384619,33.40820312500001,6.01723076923077,24.948718750000005,102.646875,262.1651499999999,,3.3076923076923075,2.0,,3.0,9.0,9.0,,9.0,9.0,0.5135384615384616,,0.08846153846153844,,0.3796875,9.0,2.4640624999999994,9.0,0.014500000000000002,9.0,0.5573770491803278,9.0,,9.0,6.239,1.3,9.0,5.82,1.3,9.0,0.131,2.0,9.0,6.035,1.3,9.0,95.0,0.0,14.015384615384619,14.019843750000003,33.40820312500001,24.94468749999999,299.6624999999999,0.0,6.01723076923077,102.646875,2.4640624999999994,0.3796875,0.5573770491803278,0.014500000000000002,,0.5135384615384616,0.08846153846153844,0.0,,,,,,,
1985,05,24072.0,589634.1408450705,0.0,14.405633802816894,33.53797183098591,6.238873239436619,24.966478873239446,107.36760563380281,271.83872676056336,,6.71830985915493,2.0,,3.0,,9.0,,,,1.5577142857142856,9.0,0.14471428571428568,9.0,0.4304347826086957,9.0,2.546478873239436,,0.03943661971830986,,1.1464788732394362,,,9.0,27.175882352941176,1.2352941176470589,9.0,28.79764705882353,1.2352941176470589,9.0,0.7135294117647059,1.8235294117647058,9.0,27.989411764705885,1.2352941176470589,9.0,93.0,0.0,14.405633802816894,14.405633802816894,33.53797183098591,24.961971830985917,297.9690140845069,0.0,6.238873239436619,107.36760563380281,2.546478873239436,0.4304347826086957,1.1464788732394362,0.03943661971830986,,1.5577142857142856,0.14471428571428568,0.0,,,,,,,
1985,08,24212.3661971831,591492.8450704225,0.0,18.52676056338027,33.53153521126761,5.657910447761191,24.007887323943663,105.49402985074624,246.75543134328353,,5.704225352112676,2.0,,3.0,,9.0,9.0,,9.0,0.207605633802817,,0.0316901408450704,,0.32028169014084495,,1.8591549295774652,,0.007183098591549296,,0.16197183098591547,,,9.0,3.1476923076923082,1.2307692307692308,9.0,3.0676923076923077,1.3076923076923077,9.0,0.24230769230769236,2.0,9.0,3.0930769230769233,1.3076923076923077,9.0,91.0,0.0,18.52676056338027,18.52676056338027,33.53153521126761,24.00338028169015,389.30563380281694,0.0,5.657910447761191,105.49402985074624,1.8591549295774652,0.32028169014084495,0.16197183098591547,0.007183098591549296,,0.207605633802817,0.0316901408450704,0.0,,,,,,,
1985,11,24285.5,593337.8611111111,0.0,16.963611111111103,33.534444444444446,5.7252857142857145,24.38786111111111,103.62428571428573,249.60103142857142,,5.611111111111111,2.0,,3.0,,9.0,9.0,,9.0,0.34152777777777765,,0.1290277777777778,,0.4061111111111111,,2.401388888888889,,0.00888888888888889,,0.31527777777777777,,,9.0,2.322727272727273,1.4545454545454546,9.0,2.3836363636363638,1.4545454545454546,9.0,0.14909090909090905,2.0,9.0,2.352727272727273,1.4545454545454546,9.0,92.0,0.0,16.963611111111103,16.963611111111103,33.534444444444446,24.38305555555555,353.07916666666665,0.0,5.7252857142857145,103.62428571428573,2.401388888888889,0.4061111111111111,0.31527777777777777,0.00888888888888889,,0.34152777777777765,0.1290277777777778,0.0,,,,,,,
1986,02,24355.5,595200.3088235294,0.0,14.757205882352944,33.32598529411764,5.915147058823531,24.73073529411765,102.38823529411766,257.79452647058827,,6.647058823529412,2.0,,3.0,,,,,,0.48235294117647054,,0.16235294117647062,,0.3904411764705883,,2.4014705882352945,,0.013970588235294117,,0.3676470588235293,,,9.0,1.9591666666666665,1.5833333333333333,9.0,2.655,1.5833333333333333,9.0,0.2141666666666667,1.9166666666666667,9.0,2.2991666666666664,1.5833333333333333,9.0,96.0,0.0,14.757205882352944,14.757205882352944,33.32598529411764,24.725882352941177,320.40735294117644,0.0,5.915147058823531,102.38823529411766,2.4014705882352945,0.3904411764705883,0.3676470588235293,0.013970588235294117,,0.48235294117647054,0.16235294117647062,0.0,,,,,,,
1986,03,24416.130434782608,596704.3913043478,0.0,14.108913043478264,33.17919565217391,6.061794871794871,24.75147826086956,103.84358974358973,264.1868282051282,,5.434782608695652,2.0,,3.0,,9.0,9.0,,9.0,0.8255555555555555,9.0,0.3422222222222222,9.0,0.3829411764705883,9.0,3.11764705882353,9.0,0.025333333333333333,9.0,0.41176470588235287,9.0,,9.0,6.766666666666667,1.0,9.0,7.833333333333333,1.0,9.0,0.28,2.0,9.0,7.3,1.0,9.0,96.0,0.0,14.108913043478264,14.108913043478264,33.17919565217391,24.746739130434776,318.45,0.0,6.061794871794871,103.84358974358973,3.11764705882353,0.3829411764705883,0.41176470588235287,0.025333333333333333,,0.8255555555555555,0.3422222222222222,0.0,,,,,,,
1986,05,24478.5,598288.9861111111,0.0,15.087222222222225,33.401760563380286,6.1120833333333335,24.705366197183096,106.5281690140845,266.4113323943662,,6.277777777777778,2.0,,3.0,9.0,,,9.0,9.0,0.9894444444444443,,0.25499999999999995,,0.39986111111111106,,2.6333333333333324,,0.026250000000000002,,0.8500000000000003,,,9.0,5.19,1.3333333333333333,9.0,5.474166666666666,1.4166666666666667,9.0,0.15083333333333335,2.0,9.0,5.340833333333333,1.4166666666666667,9.0,96.0,0.0,15.087222222222225,15.112394366197186,33.401760563380286,24.70070422535212,322.8281690140845,0.0,6.1120833333333335,106.5281690140845,2.6333333333333324,0.39986111111111106,0.8500000000000003,0.026250000000000002,,0.9894444444444443,0.25499999999999995,0.0,,,,,,,
1986,09,24553.5,600260.5128205129,0.0,17.7787012987013,33.39921794871793,5.687179487179489,24.09087012987013,104.58571428571427,248.2423038961039,,4.487179487179487,2.0,9.0,3.0,,,,9.0,9.0,0.8487837837837838,9.0,0.11810810810810808,9.0,0.3384615384615384,,2.8207792207792206,9.0,0.00923076923076923,,0.27948717948717927,,,9.0,8.13,1.3846153846153846,9.0,8.727692307692308,1.4615384615384615,9.0,0.19692307692307695,1.9230769230769231,9.0,8.424615384615386,1.4615384615384615,9.0,96.0,0.0,17.7787012987013,17.7787012987013,33.39921794871793,24.086103896103893,381.38961038961037,0.0,5.687179487179489,104.58571428571427,2.8207792207792206,0.3384615384615384,0.27948717948717927,0.00923076923076923,,0.8487837837837838,0.11810810810810808,0.0,,,,,,,
1986,11,24631.5,602340.8846153846,0.0,17.0074358974359,33.31889743589743,5.679102564102564,24.217487179487186,102.78974358974358,247.63068076923076,,5.153846153846154,2.0256410256410255,,3.0,,,,,,0.37207792207792206,9.0,0.12051948051948051,9.0,0.367051282051282,,1.6846153846153844,,0.008205128205128203,,0.1564102564102564,,,9.0,2.673571428571429,1.0714285714285714,9.0,2.2807142857142857,1.1428571428571428,9.0,0.08214285714285714,2.0,9.0,2.4807142857142854,1.0714285714285714,9.0,97.0,0.0,17.0074358974359,17.0074358974359,33.31889743589743,24.21256410256411,369.3115384615384,0.0,5.679102564102564,102.78974358974358,1.6846153846153844,0.367051282051282,0.1564102564102564,0.008205128205128203,,0.37207792207792206,0.12051948051948051,0.0,,,,,,,
1987,03,24711.0,604482.6419753087,0.0,14.605250000000002,33.323499999999996,6.010384615384616,24.760392405063296,103.67012987012987,261.85832597402583,,5.469135802469136,2.0,9.0,3.0,9.0,,9.0,9.0,9.0,0.4159999999999999,9.0,0.09174999999999996,9.0,0.38,9.0,2.1537499999999996,9.0,0.013037974683544304,9.0,0.6612499999999997,9.0,,9.0,4.7930769230769235,1.1538461538461537,9.0,5.331538461538462,1.2307692307692308,9.0,0.22076923076923077,2.0,9.0,5.046923076923077,1.1538461538461537,9.0,99.0,0.0,14.605250000000002,14.604050632911393,33.323499999999996,24.756075949367084,317.58734177215194,0.0,6.010384615384616,103.67012987012987,2.1537499999999996,0.38,0.6612499999999997,0.013037974683544304,,0.4159999999999999,0.09174999999999996,0.0,,,,,,,
1987,05,24939.964412811387,610202.5907473309,0.0,13.358505338078288,33.01971886120994,6.081513157894741,24.76749466192171,104.02368421052631,265.0550559210527,,5.377224199288256,2.4768683274021353,,3.0,6.0,9.0,9.0,,9.0,1.05841059602649,9.0,0.19609271523178812,9.0,0.508092105263158,9.0,5.084210526315789,9.0,0.04165562913907284,9.0,2.210526315789472,9.0,,9.0,22.908214285714283,1.1071428571428572,9.0,20.9425,1.1071428571428572,9.0,0.2914285714285714,2.0,9.0,21.923214285714284,1.1071428571428572,9.0,98.46428571428571,0.0,13.358505338078288,13.358505338078288,33.01971886120994,24.76291814946619,316.92170818505315,0.0,6.081513157894741,104.02368421052631,5.084210526315789,0.508092105263158,2.210526315789472,0.04165562913907284,,1.05841059602649,0.19609271523178812,0.0,,,,,,,
1987,09,25164.0,615982.987654321,0.0,18.537037037037045,33.406740740740744,5.597407407407406,23.911345679012346,104.34814814814814,244.13967407407412,,4.679012345679013,2.0,,3.0,,,,,,0.6143037974683544,9.0,0.15658227848101264,9.0,0.34375000000000006,9.0,2.5812499999999994,9.0,0.006,9.0,0.14749999999999996,9.0,,9.0,15.021666666666667,1.1666666666666667,9.0,14.993846153846155,1.1538461538461537,9.0,0.22153846153846152,1.9230769230769231,9.0,14.741538461538461,1.1538461538461537,9.0,98.0,0.0,18.537037037037045,18.537037037037045,33.406740740740744,23.906543209876546,398.5098765432099,0.0,5.597407407407406,104.34814814814814,2.5812499999999994,0.34375000000000006,0.14749999999999996,0.006,,0.6143037974683544,0.15658227848101264,0.0,,,,,,,
1987,11,25245.5,618113.9756097561,0.0,17.1309756097561,33.311292682926826,5.682560975609756,24.180329268292695,103.07926829268291,247.79000487804873,,5.146341463414634,2.0,,3.0,,,,,,0.42987804878048774,,0.10207317073170728,,0.3390243902439026,,2.1829268292682924,,0.01378048780487805,,0.17682926829268292,,,9.0,10.027333333333331,1.6,9.0,9.433333333333334,1.5333333333333334,9.0,0.11200000000000004,2.0,9.0,9.735999999999999,1.5333333333333334,9.0,99.29999999999997,0.0,17.1309756097561,17.1309756097561,33.311292682926826,24.175975609756104,372.85,0.0,5.682560975609756,103.07926829268291,2.1829268292682924,0.3390243902439026,0.17682926829268292,0.01378048780487805,,0.42987804878048774,0.10207317073170728,0.0,,,,,,,
1988,01,25325.0,620183.922077922,0.0,13.865844155844155,33.367428571428576,6.065974025974026,24.94925974025974,103.11038961038957,264.3105688311687,,5.025974025974026,2.0,,3.0,,,,,,1.3117105263157895,9.0,0.35157894736842105,9.0,0.44870129870129877,,3.8909090909090907,,0.06727272727272728,,1.3493506493506495,,,9.0,13.8125,1.1666666666666667,9.0,14.146666666666668,1.1666666666666667,9.0,0.11833333333333335,2.0,9.0,13.979166666666666,1.1666666666666667,9.0,99.0,0.0,13.865844155844155,13.865844155844155,33.367428571428576,24.94467532467533,299.60129870129873,0.0,6.065974025974026,103.11038961038957,3.8909090909090907,0.44870129870129877,1.3493506493506495,0.06727272727272728,,1.3117105263157895,0.35157894736842105,0.0,,,,,,,
1988,05,25397.0,622031.104477612,0.0,14.4189552238806,33.47143283582089,5.9813432835820874,24.90822388059702,102.95820895522387,260.63502537313434,,5.626865671641791,2.0,,3.0,,,,,,1.7208955223880598,,0.31104477611940307,,0.5216,9.0,5.295522388059701,,0.08,,2.855223880597015,,,9.0,38.56090909090909,1.1818181818181819,9.0,36.71090909090909,1.1818181818181819,9.0,0.4772727272727273,2.0,9.0,37.64090909090909,1.1818181818181819,9.0,99.0,0.0,14.4189552238806,14.4189552238806,33.47143283582089,24.90417910447762,303.51641791044773,0.0,5.9813432835820874,102.95820895522387,5.295522388059701,0.5216,2.855223880597015,0.08,,1.7208955223880598,0.31104477611940307,0.0,,,,,,,
1988,08,25473.0,623993.3294117647,0.0,18.01741176470588,33.44274117647059,5.865058823529411,24.067741176470587,108.23882352941176,255.772,,5.1647058823529415,2.0,,3.0,,,,,,0.757529411764706,,0.21023529411764702,,0.3178048780487805,9.0,2.4047058823529417,,0.009764705882352943,,0.24705882352941172,,,9.0,16.143333333333334,1.0666666666666667,9.0,16.022,1.0666666666666667,9.0,0.2766666666666666,2.0,9.0,16.082666666666665,1.0666666666666667,9.0,99.0,0.0,18.01741176470588,18.01741176470588,33.44274117647059,24.06376470588236,383.6011764705883,0.0,5.865058823529411,108.23882352941176,2.4047058823529417,0.3178048780487805,0.24705882352941172,0.009764705882352943,,0.757529411764706,0.21023529411764702,0.0,,,,,,,
1988,09,25717.954751131223,628288.8416289593,0.0,18.60186363636364,33.50317592592593,5.585211267605633,23.973921296296293,104.37410071942449,243.69793812949632,,6.764705882352941,2.0,9.0,2.9537037037037037,9.0,9.0,9.0,9.0,9.0,0.3274641148325359,9.0,0.19473684210526335,9.0,0.3158450704225349,9.0,1.7112676056338032,9.0,0.002887323943661973,9.0,0.06549295774647876,9.0,,9.0,8.861111111111112,1.0,9.0,8.777777777777777,1.0,9.0,0.18666666666666668,2.0,9.0,8.8,1.0,9.0,99.0,0.0,18.60186363636364,18.6038425925926,33.50317592592593,23.96935185185186,392.5347222222223,0.0,5.585211267605633,104.37410071942449,1.7112676056338032,0.3158450704225349,0.06549295774647876,0.002887323943661973,,0.3274641148325359,0.19473684210526335,0.0,,,,,,,
1988,10,25990.5,633262.8571428572,0.0,17.910119047619048,33.43884523809523,5.702499999999999,24.091964285714287,105.1059523809524,248.68049404761908,,5.380952380952381,2.0,,3.0,,,,,,0.6533333333333333,,0.12357142857142858,,0.2982142857142857,,2.5928571428571443,,0.005833333333333334,,0.1452380952380952,,,9.0,18.255,1.1428571428571428,9.0,18.249285714285712,1.1428571428571428,9.0,0.17642857142857143,2.0,9.0,18.255714285714284,1.1428571428571428,9.0,99.0,0.0,17.910119047619048,17.910119047619048,33.43884523809523,24.08761904761904,381.27142857142854,0.0,5.702499999999999,105.1059523809524,2.5928571428571443,0.2982142857142857,0.1452380952380952,0.005833333333333334,,0.6533333333333333,0.12357142857142858,0.0,,,,,,,
1989,01,26072.0,635442.8481012658,0.0,12.967848101265822,33.38759493670887,6.180506329113923,25.14681012658228,103.14810126582282,269.2492075949367,,5.632911392405063,2.0,,3.0,,,,,,1.346708860759494,,0.24797468354430374,,0.4967088607594939,,4.51392405063291,,0.07075949367088608,,2.174683544303797,,,9.0,11.082857142857145,1.1428571428571428,9.0,11.469285714285714,1.0714285714285714,9.0,0.11642857142857142,2.0,9.0,11.278571428571428,1.1428571428571428,9.0,99.0,0.0,12.967848101265822,12.967848101265822,33.38759493670887,25.14253164556962,280.80379746835445,0.0,6.180506329113923,103.14810126582282,4.51392405063291,0.4967088607594939,2.174683544303797,0.07075949367088608,,1.346708860759494,0.24797468354430374,0.0,,,,,,,
1989,04,26151.0,637504.7721518987,0.0,15.348860759493673,33.41510126582278,5.9584810126582255,24.663886075949367,104.51012658227847,259.70155569620243,,5.025316455696203,2.0,,3.0,,,,,,0.510886075949367,,0.13316455696202525,,0.5086075949367088,,4.41578947368421,9.0,0.03858974358974358,9.0,1.7551282051282049,9.0,,9.0,9.497692307692308,1.0769230769230769,9.0,9.419230769230769,1.0769230769230769,9.0,0.16307692307692306,2.0,9.0,9.443076923076925,1.0769230769230769,9.0,99.0,0.0,15.348860759493673,15.348860759493673,33.41510126582278,24.65898734177215,326.7759493670886,0.0,5.9584810126582255,104.51012658227847,4.41578947368421,0.5086075949367088,1.7551282051282049,0.03858974358974358,,0.510886075949367,0.13316455696202525,0.0,,,,,,,
1989,07,26230.0,639583.1012658228,0.0,17.405443037974678,33.468,5.753544303797469,24.22443037974684,105.01012658227852,250.87332151898732,,5.6835443037974684,2.0,,3.0,,,,,,0.8188607594936709,,0.150253164556962,,0.3597468354430381,,2.869620253164557,,0.02341772151898734,,0.7481012658227849,,,9.0,8.006666666666668,1.1333333333333333,9.0,8.192666666666666,1.1333333333333333,9.0,0.2,2.0,9.0,8.092666666666666,1.1333333333333333,9.0,99.0,0.0,17.405443037974678,17.405443037974678,33.468,24.220126582278482,368.673417721519,0.0,5.753544303797469,105.01012658227852,2.869620253164557,0.3597468354430381,0.7481012658227849,0.02341772151898734,,0.8188607594936709,0.150253164556962,0.0,,,,,,,
1989,08,26282.0,641136.2,0.0,17.632400000000004,33.454039999999985,5.767199999999999,24.144360000000002,105.55600000000003,251.48322799999994,,3.8,3.0,,3.0,6.0,,,,,1.7568000000000004,,0.25919999999999993,,0.3356,,3.352,,0.023600000000000003,,0.624,,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,0.0,17.632400000000004,17.632400000000004,33.454039999999985,24.13959999999999,376.344,0.0,5.767199999999999,105.55600000000003,3.352,0.3356,0.624,0.023600000000000003,,1.7568000000000004,0.25919999999999993,0.0,,,,,,,
1989,11,26333.5,642754.0256410256,0.0,17.22653846153845,33.492166666666655,5.695,24.29789743589744,103.61025641025637,248.30352692307684,,5.0,2.0128205128205128,,3.0,,,,,,0.426153846153846,,0.13179487179487176,,0.35256410256410253,,2.2230769230769236,,0.006666666666666667,,0.1230769230769231,,,9.0,5.684615384615385,1.3846153846153846,9.0,6.026923076923077,1.3846153846153846,9.0,0.09846153846153846,2.0,9.0,5.855384615384616,1.3846153846153846,9.0,98.6,0.0,17.22653846153845,17.22653846153845,33.492166666666655,24.293076923076928,361.648717948718,0.0,5.695,103.61025641025637,2.2230769230769236,0.35256410256410253,0.1230769230769231,0.006666666666666667,,0.426153846153846,0.13179487179487176,0.0,,,,,,,
1990,03,26408.0,644730.1408450705,0.0,13.457042253521134,33.467704225352115,6.078028169014083,25.110197183098588,102.61549295774648,264.7973253521126,,5.929577464788732,2.0,,2.9859154929577465,,,,,,1.3935211267605638,,0.2305633802816901,,0.48140845070422544,,4.56338028169014,,0.045211267605633806,,1.5014084507042251,,,9.0,7.628461538461538,1.2307692307692308,9.0,7.20923076923077,1.2307692307692308,9.0,0.13307692307692312,2.0,9.0,7.426153846153847,1.2307692307692308,9.0,95.0,0.0,13.457042253521134,13.457042253521134,33.467704225352115,25.10605633802817,284.28450704225367,0.0,6.078028169014083,102.61549295774648,4.56338028169014,0.48140845070422544,1.5014084507042251,0.045211267605633806,,1.3935211267605638,0.2305633802816901,0.0,,,,,,,
1990,04,26474.0,646469.0163934426,0.0,15.240819672131147,33.506557377049184,5.941311475409837,24.761524590163933,104.03934426229509,258.9285540983606,,5.688524590163935,2.0,,3.0,,,,,,0.5726229508196721,,0.1380327868852459,,0.4040983606557378,,3.7442622950819677,,0.023606557377049184,,0.8491803278688524,,,9.0,6.203636363636363,1.0909090909090908,9.0,6.366363636363636,1.1818181818181819,9.0,0.14454545454545453,2.0,9.0,6.267272727272727,1.1818181818181819,9.0,99.0,0.0,15.240819672131147,15.240819672131147,33.506557377049184,24.756721311475413,317.47377049180324,0.0,5.941311475409837,104.03934426229509,3.7442622950819677,0.4040983606557378,0.8491803278688524,0.023606557377049184,,0.5726229508196721,0.1380327868852459,0.0,,,,,,,
1990,08,26544.5,648298.1125,0.0,18.704749999999997,33.50876250000001,5.671124999999998,23.947049999999997,106.15500000000002,247.34712125000004,,5.55,2.0,,3.0,,,,,,0.5693749999999999,,0.10637499999999993,,0.30674999999999997,,3.04125,,0.0029487179487179484,9.0,0.07124999999999998,,,9.0,13.979999999999999,1.0,9.0,13.913333333333334,1.0,9.0,0.20466666666666666,2.0,9.0,13.946666666666665,1.0,9.0,99.0,0.0,18.704749999999997,18.704749999999997,33.50876250000001,23.943250000000006,395.0962499999998,0.0,5.671124999999998,106.15500000000002,3.04125,0.30674999999999997,0.07124999999999998,0.0029487179487179484,,0.5693749999999999,0.10637499999999993,0.0,,,,,,,
1990,11,26624.5,650423.15,0.0,17.643375,33.511925000000005,5.65179487179487,24.212549999999997,103.59615384615384,246.43926666666667,,5.5,2.0,,3.0,,,9.0,,9.0,0.31074999999999997,,0.09187499999999997,,0.31162499999999993,,2.3012500000000005,,0.004125000000000001,,0.14874999999999988,,,9.0,4.025714285714286,1.2142857142857142,9.0,4.094285714285714,1.2142857142857142,9.0,0.11785714285714287,2.0,9.0,4.052857142857143,1.2142857142857142,9.0,90.0,0.0,17.643375,17.643375,33.511925000000005,24.20825,369.7675,0.0,5.65179487179487,103.59615384615384,2.3012500000000005,0.31162499999999993,0.14874999999999988,0.004125000000000001,,0.31074999999999997,0.09187499999999997,0.0,,,,,,,
